index,artist_name,track_name,track_id,popularity,danceability,energy,instrumentalness,liveness,loudness,tempo
3712,36,Orphans of the Sky,3wwxIAfuJWjxgzgrQIjARs,-0.483798278,-2.475312622,-1.996571256,2.642592603,-0.6634134079,-2.251496555,0.1398553957
3713,Lord Huron,The Night We Met (feat. Phoebe Bridgers),0jZO7p0nBUi9VHedWUBS9l,2.434001838,-0.9815812706,-0.745382886,0.9406245602,3.008065522,-0.09316842417,1.822407132
3714,Hozier,To Be Alone,1XJQ7xI6jzcZybuHemxsPP,0.7506556172,-0.1813680468,-0.7194066569,-0.3978995671,-0.2991743683,0.3496753673,-1.767991088
3715,Thom Yorke,The Clock,7aMFgxGAKBCrYdyrY6SMek,-1.269359848,-0.1043104771,0.3066543943,1.586336089,-0.324468746,-0.3799033549,0.4793902386
3716,Rebelution,Meant to Be (feat. Jacob Hemphill),2riNcTTfvk9TgfFJkLPxz7,-0.2593521153,1.952533883,-0.4423268793,-0.398628982,-0.2865271794,-0.06982704444,0.50946754
3717,Saba,CALLIGRAPHY,7LBdv0ek7Tj2s0bgxmlrC6,0.413986373,0.3165424035,-0.3340925912,-0.3942843798,-0.4888822014,-0.3338630188,-1.538236719
3718,Tchami,Godspell (feat. Taiki Nulight),7vK8DPCSqI9LHqBRDYfIDT,-0.0349059525,1.217523218,0.9430720083,2.247991113,-0.6121922929,0.8021555082,0.1410289805
3719,Franz Joseph Haydn,"Symphony No. 92 in G Major, Hob. 1:92 ""Oxford Symphony"": I. Adagio - Allegro spiritoso",6su8WsxgKHN7wm93zIZQ7q,-0.1471290339,-0.9282337224,-2.399635745,-0.1315754483,-0.7525760894,-2.991139909,0.1952150664
3720,G Herbo,Wilt Chamberlin,7JhXK8J5V7vYs6wGZma1qm,0.5262094544,0.4173099947,0.4538530261,-0.398628982,-0.05255418523,0.5873719865,-1.335307144
3721,Nas,I Gave You Power,4dSLfdnCy43DPJiqpoZoKe,-0.1471290339,-0.2643531219,1.142223098,-0.398628982,2.299822945,0.01668595931,1.685198306
3722,Rupert Gregson-Williams,Swimming Lessons,0Z7FcPFyQefEOkA5oJMzpQ,-1.044913685,-3.069841409,-1.546316618,3.411866215,-0.6242071224,-1.662180252,-1.384329457
3723,The Notorious B.I.G.,The What,4dTtYVQzlwBMpVyQ4h3wy2,0.6384325358,0.1920647909,0.4408649115,-0.398628982,-0.5141765791,-0.01286551227,1.797895976
3724,The Pharcyde,Moment In Time,0BVXmJ0LW75WTqu82nxkuM,-0.8204675222,1.365710853,-0.6068429973,-0.398628982,-0.8436358493,-0.6683514145,-0.9217358672
3725,oofoe,cinnamon,6divLFNUMc3SIBOMW0XLiN,-1.044913685,1.004133025,-2.312182441,3.316205248,-0.1284373185,-1.416988694,-1.162287217
3726,Jonathan Davis,What It Is,4zExV3WYar56b4iiMZOLYX,-1.044913685,-0.6792784972,1.016671324,-0.3969150564,0.4849513419,0.73427278,-1.500916723
3727,Mez,MF+G,0X8ced8yRplLFUVxpK3G6p,-0.0349059525,0.6959027467,0.9300838938,-0.3985612222,0.674659175,0.5374771106,-1.600503774
3728,Nitty Gritty Dirt Band,Mr. Bojangles - Remastered 2001,3cq6mwsjgygbwRIi9wVPGv,-0.9326906036,-0.8630311634,0.6400160016,-0.398628982,0.8896613859,0.2717280075,1.156246879
3729,Foster The People,III,2208Pkqr9zSappQMfKfJKk,-0.3715751967,-0.8748861741,0.1334795333,-0.3949181337,-0.5015293903,-0.1004492215,-1.500916723
3730,Talos,This Is Us Colliding,1zUbVMC5kGznDqGDZq1MQa,0.97510178,-1.117913894,-0.6371485979,-0.3981945218,-0.4762350125,-0.01672005204,0.02732538057
3731,PARTYNEXTDOOR,You've Been Missed,7whQ16ksO0n8HlgkB2YwB5,-0.2593521153,0.07944218907,-1.593939705,-0.2089013969,-0.5141765791,-0.9158985242,0.1352616495
3732,Aimer,Ninelie (with chelly),6kQ9Os7x5LJ2jLHb8VWKaa,-0.483798278,-0.7563360669,1.042647553,-0.3985516561,-0.7127374445,0.555679104,1.75316563
3733,Hosier,Salute the Brave,0WwsDIiLEVjWUUZGgdRpKa,-1.269359848,0.7433227896,1.142223098,-0.398628982,0.4090682087,0.3413238645,0.7452574883
3734,Corbin,ICE BOY,6nxiJ4iKXgL7q6YcYD6jsK,-0.1471290339,0.3106148982,-0.836299688,-0.398628982,-0.5078529847,0.03338896498,-0.6633460292
3735,Tori Kelly,Expensive,1iBvVK8Q2dguvmxa6EFchK,-1.044913685,1.140465649,0.7179446891,-0.3984157378,1.895112901,0.6591092545,-0.260571732
3736,The Brilliance,Genevieve,0DFghZxn6K6F4df74vYacV,-0.8204675222,-0.7326260455,-1.273566212,-0.34601545,-0.8088560799,-0.5088162962,0.5928255906
3737,Justine Skye,Know Myself,0d8anwJJGti8jE79Y4tXUD,1.311771024,1.104900617,-0.47263248,-0.3949181337,-0.122113724,0.1503100047,-0.6613006386
3738,Ben Folds,Landed,4mrVwQQiv8AkXoJWehbWsK,-1.044913685,-1.04678383,0.3239718804,-0.3984392544,0.3521558588,0.4398287697,-1.22649907
3739,Chris Stapleton,Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,2.882894164,-1.171261442,-1.035450778,-0.3603645951,-0.6716340806,-0.5856929505,-2.382681266
3740,Idris Muhammad,Turn This Mutha Out,6JL5U64D9diHZb78ZISKOr,-1.044913685,1.128610638,0.4235474255,0.2709977891,-0.5742507263,0.04323945551,-0.1680597202
3741,Chrisette Michele,If I Have My Way,1vpwWCCXYYMAaRMTfsnDpk,-1.157136766,-0.5192358524,-0.6501367125,-0.398628982,-0.3307923405,0.3462491097,0.07567707359
3742,KYLE,ShipTrip,2dYbi3CYZL2wp3CoQ9i1II,-0.0349059525,1.004133025,-0.1349415011,-0.398628982,0.1055356757,-0.06468765808,-0.09952236888
3743,Pearl Jam,Release,3xAka0D8585mDoShALnsd7,0.1895402103,-2.066314752,-1.165331924,-0.1431344819,-0.5622358969,-0.8064724229,-1.300937876
3744,Thomas Rhett,Life Changes - Radio Edit,5bYTHrG9dDlViw2Jmf23Dj,-0.8204675222,0.5892076502,1.046976925,-0.398628982,-0.9511369548,0.8184302317,-1.065818547
3745,Taylor Swift,I Know Places,3jBMHD19RZdAqG9iFQh7xc,-0.0349059525,0.03202214618,0.6659922308,-0.398628982,0.07391770351,0.6770971068,1.347340012
3746,Matt and Kim,Like I Used To Be,2TXpRN9WgUFd5zZvC9AZzy,-0.8204675222,0.4054549839,0.345618738,-0.3966001723,1.338636591,0.03959905683,0.4102157985
3747,John Coltrane,Nature Boy,1HlfLVWYTIQZOoYOi1LdFy,-0.7082444408,-0.2702806273,-1.169661295,-0.2997793158,-0.5672947724,-1.500289582,-0.4245718225
3748,Bersuit Vergarabat,Lo Que Más Busco,5rtC7NRTlX3oTmWZEE45j9,-0.1471290339,0.06758717835,-0.1392708727,-0.398628982,-0.1979968573,-0.09445327076,-0.7295697419
3749,Lana Del Rey,Guns And Roses,0vfPEfQk0ZCHExTZ007Ryr,0.1895402103,-0.3354831862,0.246043193,-0.3642707513,-0.4635878236,-0.1721864895,-0.3637801308
3750,Dolly Parton,My Tennessee Mountain Home,6rQlfR31QLNCBrq0no1Qc2,-0.9326906036,-0.07467295033,-1.468387931,-0.398628982,0.5355400974,-0.5430788719,-1.063102537
3751,Trey Songz,Top 10 (feat. Jeremih),6mtFYedCI3JMISqd7rITVw,0.07731712889,1.264943261,-0.5332436813,-0.398628982,-0.1410845074,0.3520309194,-0.4287296658
3752,Charli XCX,Dreamer,7Coulic7di20MlW1bEytkQ,0.07731712889,-0.04503542352,0.07286833201,-0.396484582,2.729827367,0.4025682186,0.6751441803
3753,Glass Tiger,Don't Forget Me (When I'm Gone),1cX89LkWJoJPS8uJFpqkIp,0.5262094544,0.1327897373,0.3802537102,-0.3966759039,0.8517198193,-0.2122308749,-0.3333004575
3754,Brad Kane,One Jump Ahead,4wN8Ov3kPZdkJ8XcYxYUGz,0.413986373,-0.4362507774,-1.186978781,-0.398628982,3.444393539,-1.749335679,0.09703631662
3755,Anomalie,Crescent,58zFkROMyeq4o1OMIQQgsL,-0.5960213594,1.561318529,-1.399117986,2.59476212,0.3078906977,0.211982641,-0.2630865565
3756,pH-1,Donut,0WU7j9WQ9pjhbe9V15NgWv,-0.3715751967,1.881403819,-0.2042114455,-0.398628982,-0.2865271794,0.6706728738,0.008849802999
3757,RITUAL,Love Me Back - Acoustic,5IwVlJxGZ3WYfM1FPVWcQw,0.1895402103,0.9330029611,-0.5851961396,-0.3986081758,-0.6672075645,0.2492431922,-0.3960704778
3758,Panteon Rococo,Toloache Pa' Mi Negra,1lXaFoSpPIaqXVRSRc6OOk,-1.157136766,0.6484827038,0.7049565745,0.9127234447,-0.3560867182,0.5203458227,0.6790337756
3759,Superfruit,Hurry Up!,5qOmZ8D5KueySUYqkyYypI,-0.9326906036,1.531681003,-0.2388464177,-0.398628982,-0.9011805587,0.5173478474,-0.09422447186
3760,Courtney Barnett,Continental Breakfast,41BpX2ole6fiZWXIlNCdN5,-0.8204675222,-0.6022209275,-0.3470807058,-0.3982830082,-0.633692514,-0.2426389108,-0.9867859951
3761,Ayumi Hamasaki,Boys & Girls,0QcVKhVp9iHGZ1pj04yTbO,-0.5960213594,-0.1754405415,1.627112709,-0.3408338143,0.4406861809,1.128292401,0.2743817427
3762,Scott Helman,Cry Cry Cry,6SgDipB3aLBZ6Hi7GNXWBc,-0.3715751967,0.2157748124,1.129234984,-0.398628982,-0.2675563961,0.773460601,-0.4946180685
3763,Barrington Levy,Under Me Sensi,2K4opmyBf45LWNP2ucm7Df,-0.5960213594,0.5832801448,0.1897613632,-0.398628982,0.06759410908,0.3164834971,-1.477009124
3764,Mario,Let Me Love You,3ibKnFDaa3GhpPGlOUj7ff,3.107340326,0.3935999732,-0.1349415011,-0.398628982,-0.4446170403,-0.1749703238,-0.8470958751
3765,Jr. Walker & The All Stars,Ain't That The Truth,1QUUxbAcKX8qtG2dyFaO5j,-1.269359848,0.1979922963,0.427876797,0.3427435145,0.8390726304,0.2605926704,0.1927673038
3766,Q-Tip,Won't Trade,6180Fv9Y1zovHtrIVaTGSM,-0.3715751967,1.282725777,-0.5245849383,-0.398628982,-0.4066754737,-0.09188357758,-0.8031032112
3767,George Ezra,Blame It on Me,2prdNAY0rlnRSEer2WDBMs,0.7506556172,-0.2999181541,0.6356866301,-0.398628982,0.9655445192,1.023363263,-0.5333128353
3768,Darius Rucker,Don't,1tW6HQBe1a13zPkrmTBD0t,-0.7082444408,-0.4362507774,1.163869956,-0.398628982,-0.2296148295,0.6974405111,-1.09864539
3769,Two Another,Aiming Up,3iqljBpSVOSrTSiP7WJQGp,-0.0349059525,1.579101046,-0.9228871185,-0.398609531,-0.7772381077,0.1256837784,-0.9305880496
3770,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,2.995117245,1.833983776,-0.100306529,-0.398628982,-0.662148689,0.06144144887,1.013438376
3771,Machine Head,Locust,2fed1yXI1clOEddfGyKyH2,0.3017632917,-1.408361657,1.501560935,-0.3177157472,-0.4003518793,0.9676865773,0.1046143212
3772,Wade Bowen,West Texas Rain,17dwiQdacJbguupIX7GnVE,-0.5960213594,-1.30166656,0.1161620472,-0.398628982,-0.6722664401,0.3353279137,0.9365182767
3773,Carlitos Rossy,Quien Dijo Amigos - Remix,16SpLgcAsIUInrzEoKJ1bz,0.1895402103,0.7255402735,0.6270278871,-0.398628982,-0.6956637395,0.5175619884,-1.068232779
3774,Imagine Dragons,Thief,2Q4OrJV7rGtUpPsLGbchgr,-0.0349059525,-1.029001314,0.4581823976,-0.398540097,-0.5205001736,0.5145640131,1.011795358
3775,John Lee Hooker,Chill Out (Things Gonna Change),3SQwVXJork7A75pRnQLgtf,-0.9326906036,0.4232375,-0.381715678,0.4184751137,-0.7430906978,-0.6580726417,-0.7760772303
3776,Redneck Souljers,"I Mow, I Till",7xOSlsorO1COjKfIdVk5t7,-0.7082444408,0.4054549839,0.2850075367,-0.3665028405,-0.381381096,-0.2218672243,0.34278497
3777,fripSide,only my railgun,08hU4ic3BmXofI27o0vNCY,-0.8204675222,-0.1161654879,1.683394539,0.6536416583,0.8137782527,1.45956868,0.7783190481
3778,Franz Schubert,"Schubert: Ave Maria, D. 839",3eLlW0GegkXy3o92t51xaJ,-1.157136766,-2.273777439,-2.386214694,-0.3963450764,-0.6216776846,-2.636950532,1.897851868
3779,TK from Ling tosite sigure,Katharsis - TV Edit,6SPx2vT9eYUYuUZphlIegB,-0.5960213594,0.4173099947,0.4192180539,-0.398628982,0.2889199144,0.8796745858,0.8137277775
3780,Tedashii,Nothing I Can't Do,5ryW56zCMsafNnihk0AxCk,-0.483798278,0.8737279075,1.107588126,-0.398628982,-0.7721792322,0.9595492155,0.3441597407
3781,Papa Roach,No Matter What,7a8F2PMGnYJXLUNJuTA1xW,-0.483798278,-0.6022209275,1.367350418,-0.398628982,-0.656457454,0.895306886,-0.2935326989
3782,Joey Montana,Suena El Dembow,0woHVOh3KXLSDv8VU9XwZ4,2.546224919,0.6247726823,1.068623783,-0.398628982,-0.4572642292,0.7938040054,-0.9343770519
3783,Little Mix,The Cure (Stripped),0AHtRtFc0bZvnijTuKhfoX,0.6384325358,0.8915104236,-1.096061979,-0.398628982,-0.7525760894,0.233610892,-0.9308227665
3784,Shallou,Last Day . . .,5qd4NIeakuzbmnqIwpmFPR,0.3017632917,-0.9578712492,-1.07008575,3.280332385,-0.5141765791,-0.7411593879,2.355482871
3785,Disturbed,Indestructible,42ZVk59gT4tMlrZmd8Ijxf,1.648440268,-0.9519437438,1.54485465,0.09561934903,1.155252352,0.7597555707,2.017859295
3786,Los Pericos,Complicado Y Aturdido,7g57YDkjFrNecn0sbXN3GI,-0.7082444408,0.6425551984,0.5620873142,-0.398628982,-0.6140893713,-0.06318867039,0.7120282734
3787,Urge Overkill,"Girl, You'll Be a Woman Soon",5u6Woby9oKAF8LhhuxykH1,0.8628786986,-0.4481057881,-0.108965272,-0.3978995671,0.1055356757,-1.048451864,-0.1889495293
3788,Emancipator,Elephant Survival (Live),61tOXuRmgmyKcOzISnlza1,-1.044913685,-0.1991505629,1.107588126,-0.2236491293,4.968379798,0.05822933239,-0.998119471
3789,Glen Hansard,Falling Slowly,6EIVLz5xM1xE29r0OmIkWt,1.423994106,-1.479491721,-1.732479593,-0.39686324,-0.5521181458,-0.795765368,0.5789102281
3790,Mase,Lookin' at Me (feat. Puff Daddy),2dieHErJLwG7fOzD8WAtFO,-0.483798278,0.9092929397,-0.4033625356,-0.398553649,0.5355400974,-0.02507155488,2.295864764
3791,Crush,Lay Your Head on Me,1EmkjyCz5BoYwhuDmLVFh4,0.07731712889,-0.2524981112,-1.161002552,-0.398628982,-0.4635878236,0.560176067,-1.263047853
3792,Rufus,Ain't Nobody,53Za5vyGc1x7GxgJVRjRKc,0.7506556172,1.294580788,0.05988021744,-0.3970505761,-0.6962960989,-1.638624731,-0.518995101
3793,Brad Mehldau,London Blues,5x0knlH4sCOHjw2GjEZPEB,-1.269359848,-0.7978286044,-1.533328503,3.16474205,-0.8170767527,-2.320449989,-1.341778626
3794,Q-Tip,Breathe And Stop,7nDtDxsKJ3fho8xEmU65JJ,-0.5960213594,1.72728868,0.9560601229,-0.3678978963,-0.7949441722,0.7687494969,-0.7036167527
3795,Badflower,Daddy,17D6fucYSdfTplq7slxmYY,-1.044913685,0.3995274786,0.4668411407,-0.3985962181,-0.2738799905,0.4886529402,0.008648617036
3796,Matt Maeson,Unconditional,261j28Hxs9xzmUcrYvnY92,0.1895402103,1.07526309,-1.000815806,-0.3982598901,-0.5862655557,-0.004728150533,-0.1262465709
3797,CXLOE,I Can't Have Nice Things,4CnBuBzStNaCMuX6UlA7LB,1.311771024,1.033770552,0.246043193,-0.3985912757,-0.2865271794,0.2363947263,-0.7620612749
3798,We The Lion,All My Demons,67vGWbiUrskdAxE5EoTue5,-0.9326906036,0.05573216762,0.2373844499,-0.398628982,-0.2359384239,0.4312631258,-0.2638577694
3799,BROCKHAMPTON,TEAM,3dzi1yJbrxUaPS3yjn9SgV,0.413986373,-1.645461871,0.5231229705,-0.390617376,4.766024776,0.1541645445,0.6814144761
3800,Arlo Parks,Cola,0i6c86ntKJoZpKk8aCHL3c,-0.1471290339,1.33014582,0.5750754288,-0.3982371706,-0.622310044,-0.5068890263,-1.486297209
3801,Tori Kelly,Stained,1gNjiwpxcEbl2qKMXYyEur,-0.9326906036,0.5477151126,-1.161002552,-0.398628982,-0.7026196934,0.240249266,-0.9960070184
3802,Ra Ra Riot,Absolutely,5kjaMjkQxkJYZiDSIbuIF8,-0.1471290339,0.03794965154,1.207163671,-0.398628982,-0.6463397029,0.9781794911,-0.5955463598
3803,Linkin Park,Final Masquerade,3aYBjxTMvrEOP0A0UXg9ER,0.8628786986,-0.7326260455,1.051306296,-0.3986186187,-0.5653976941,0.7850242203,1.48391175
3804,Ben Rector,Extraordinary Magic,6twjbQiAbWOMUt4S8RoDbk,0.07731712889,-0.643713465,-2.289669709,-0.398628982,-0.3054979627,-1.424055351,-1.326857334
3805,Beauvois,Daylight,37uqBNIiYgCuSF0ppMWzVx,-0.1471290339,0.6010626609,-0.5159261953,1.100059506,-0.7158992417,-1.012904442,-0.3960704778
3806,Band of Horses,Part One,68pwBTud9TxNUgft89sjg5,-1.044913685,0.2572673499,-1.074415122,-0.398628982,-0.4509406348,-0.04070385506,-0.518726853
3807,Jonas Brothers,On the Line - Featuring Jonas Brothers,42HmE5WxtyljQoV0aCi8Yq,0.5262094544,-0.1102379825,1.263445501,-0.398628982,-0.5457945513,1.032785471,0.1737552304
3808,blackbear,Sometimes I Want 2 Die,0t3cTfGlTl1XaH5YdjIFHN,0.07731712889,-0.6377859597,0.1334795333,-0.3976285277,-0.6710017212,0.01004758526,-0.06498544529
3809,Brantley Gilbert,Lights Of My Hometown,2iQNTD3soB2hrXng9flo7V,-0.9326906036,-0.7385535508,1.012341953,-0.3971223218,0.5228929086,0.6233476911,0.805747401
3810,SHY Martin,Lose You Too,5JkUNbYSn06ghlmu0NRUMf,1.76066335,-0.857103658,-1.091732608,-0.398628982,1.060398436,-0.2162995557,0.9148907858
3811,Charlotte Day Wilson,Nothing New,5eICircAQT9O0gIlTzxf58,-0.3715751967,-0.7444810562,-1.135026323,-0.1538963407,-0.5729860074,-0.1486309687,1.014343713
3812,DaniLeigh,Lurkin,1Ma7AqlQJxJdyTjklyEGOy,-1.269359848,1.958461389,-0.1306121296,-0.398628982,0.832749036,0.8985190025,0.6774913498
3813,RAYE,Decline,4qCc2AVDeJYIpAHi9AX1N0,1.199547943,0.5062225751,1.397656018,-0.398628982,-0.6014421824,1.245427582,-0.1291972984
3814,Hans Zimmer,Cry,5LAxNLYWodafqPcL9edKC9,-1.269359848,-1.870707075,-0.6891010562,3.34012049,-0.223291235,-0.6732766597,1.067389745
3815,Max Richter,Vladimir's Blues,370TxU3tPIvVLmCrGd2EZ6,1.087324861,-1.22460899,-1.901325083,2.977405989,-0.526823768,-2.937390493,-0.1332545486
3816,Jonas Brothers,Summer Rain,22yvRT8706mRaddwp8RSgY,-0.8204675222,-0.4481057881,0.5880635434,-0.398628982,0.9402501414,0.7430525651,1.628430333
3817,Craig David,Rise & Fall (feat. Sting),23ehR4jpFQFMfDADgFdXR7,0.413986373,-1.094203873,-0.08731841438,-0.398628982,2.989094739,0.1376756799,-1.220664677
3818,Aminé,Invincible,6VS7wKwtvL2FvTupYSWZ9e,2.658448001,0.7966703378,-0.03969532762,-0.3977600616,-0.5331473625,0.8055817658,-1.099584258
3819,Jerry Goldsmith,"Suite From Mulan - From ""Mulan""/Score",1b6Spq4MiEzShOBQLtEhWe,-0.9326906036,-2.884310492,-2.21650333,3.276346512,0.01700535358,-2.430304372,-1.619717034
3820,Yusuf / Cat Stevens,Father And Son,19slC7k8bsPOAKDjHYLU2W,2.546224919,-0.56072839,-1.152343809,-0.398252317,-0.5521181458,-0.7272402165,0.5400142754
3821,City of the Sun,Ventura,3aIidfKAjMwaRTgvY9d0BG,1.199547943,0.09129719979,-0.8103234589,3.196629039,-0.5748830857,-1.60329145,0.00921864393
3822,Brytiago,La Mentira,59xZZeF6Ve0ZfCd7AcFvXr,2.658448001,1.940678873,-0.4423268793,-0.3982303947,0.2193603756,0.8392019182,-0.8641631509
3823,Squarepusher,Iambic 5 Poetry,1QxHv0yRCu1zWiB7aVwGIz,-1.269359848,-0.857103658,-0.3124457336,3.124883313,-0.3940282848,-0.6722059542,-1.479456887
3824,Kenny Chesney,Don't Happen Twice,04ccQGJ1i8gL7JoeCPiJbv,-0.0349059525,-0.5370183685,0.427876797,-0.3985831445,-0.9233131392,0.2406775482,1.307974626
3825,DRWN.,seraphin I,4Iy2u1fsQHzdhD4PKfWxGg,0.7506556172,1.015988036,-1.589610333,3.236487775,-0.482558607,-0.8814218074,-1.265763863
3826,Incubus,Nimble Bastard,2uaWEm24SEHUWlCVopjDbh,-0.7082444408,-0.56072839,1.393326647,-0.398628982,1.098340002,0.9963814845,2.020139403
3827,City Girls,Tighten Up,32TXfodRWjRIiOVgoWCAZI,-0.0349059525,0.7788878217,-0.3470807058,-0.398628982,-0.6014421824,0.06722325853,-0.7587081755
3828,KOBUKURO,未来,7M2ZtqHQWtrDW9oGodD6vm,-0.2593521153,-0.7919010991,-0.8536171741,-0.398628982,0.6177468251,0.3047057366,0.9443309983
3829,Shane & Shane,Build My Life,0cBGZYuYJMIftYo3d6qe7b,-0.9326906036,-1.313521571,-0.8752640317,-0.3986225648,-0.4635878236,-0.02400084939,0.6647160412
3830,New Order,Blue Monday,1HkXY1LjFkAQF01DctB796,-1.044913685,0.7966703378,1.14655247,0.9964267911,-0.4003518793,0.2687300321,0.2205644977
3831,Shoreline Mafia,Break A Bitch Bacc - Bonus,4FaXLZJb30p63Z49wuOB83,1.199547943,1.833983776,0.3153131374,-0.398628982,-0.7051491311,0.7312748046,-0.7293685559
3832,Frank Ocean,Biking (Solo),6gtNiLJNLBcV0P6Juenstp,0.413986373,0.2987598874,-0.2648226469,-0.3986166258,0.7252479305,0.2543825785,0.9489247444
3833,Broods,Everything Goes (Wow),5p4a4kv36kHEIBLMEllAF2,0.07731712889,-0.1398755093,0.9517307514,-0.384877718,0.5861288529,0.8250686057,-0.8981635786
3834,Klaus Badelt,Skull And Crossbones,0QiHMdOI4BZ4D9Lc6kczNl,-1.044913685,-1.722519441,-0.1306121296,2.714338329,0.0549469202,-0.380117496,0.6896631006
3835,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,3JNgpaqUdpozbCnbPOMqPQ,-0.2593521153,-1.106058883,0.6703216023,0.2789695363,0.3584794532,-0.08588762682,0.6353428907
3836,Moneybagg Yo,Reflection,1yAHdK6lHqZNV1TsN9xjF1,0.1895402103,1.519825992,0.03390398829,-0.398628982,-0.381381096,0.5239862214,0.4083715938
3837,Vök,Waterfall,4cIZA652sLW3SOI9x7TZaX,-1.157136766,-0.08060045569,-0.6328192264,-0.06580853329,-0.5647653346,-0.1858915198,-0.9977841611
3838,HOMESHAKE,All Night Long,2FKcusKXqaQVNDZRa6Ts9x,0.413986373,0.8559453914,-1.468387931,2.056669179,0.3395086699,-0.6666382857,-0.4618582876
3839,Waylon Jennings,Nowhere Road,7o6r5Ec5pHxnzTVJuS0jqe,-1.269359848,-0.4184682613,0.1291501618,-0.395161272,-0.4446170403,-0.9814257003,1.347708853
3840,Shag Rock,Stacy,4NrOnIzj4wDEEmCxsdpwlR,-0.9326906036,0.4528750268,0.8954489216,-0.3894614727,-0.09681934629,0.1993483162,0.8124535998
3841,Peter Gabriel,In Your Eyes - 2012 Remaster,4qN7nSAVTjPfOOz0wkRQpM,0.1895402103,0.2394848338,0.4451942831,-0.398618818,-0.5584417402,0.2014897272,-1.017466854
3842,Disturbed,Never Wrong,1Xt5UE21As64Jll20JMrxV,-0.483798278,0.2335573285,1.674735796,-0.3974969939,0.7948074694,1.046062219,-0.4963616802
3843,The Paper Kites,Midtown Waitress,77xgCfAYQyTAF7Y6Aatxyw,-1.157136766,0.02016713545,-0.6025136257,-0.3747934577,-0.2359384239,-0.6291635934,-0.9662314959
3844,Cass McCombs,Sleeping Volcanoes,5CJldykWwO6ztFahnuNTKu,-0.0349059525,0.06758717835,-0.6371485979,2.562875131,-0.4003518793,-0.2058066419,0.09026305588
3845,Kings of Leon,Around The World,06ClI3XK2FPR5uP8tPcFS1,1.087324861,-0.08652796105,1.059965039,2.295821597,1.028780464,0.4937923265,-0.2247270996
3846,Current Swell,Woman in White,2HMgY9DyW9lQsjx4pnh9tg,-0.8204675222,-0.6733509918,0.9041076646,-0.398628982,-0.5205001736,0.7638242516,0.8695233512
3847,Elvenking,The Divided Heart,5IJIWsdDqJ5guZpNliKHJQ,-0.8204675222,-0.4540332935,1.025330067,-0.3985879275,-0.5331473625,0.8137191275,0.005228455671
3848,Star Cast,"Breathless - From “Star"" Season 3",4kQuf96kvaoPhbUwpolGge,0.5262094544,-0.4481057881,-0.6155017403,-0.3985568377,-0.5521181458,0.1085524905,0.6824874679
3849,George Harrison,Ballad Of Sir Frankie Crisp (Let It Roll),0sX4OzAtIubFc4s9y5KrB7,0.07731712889,-0.8985961956,-0.1262827581,1.215649841,-0.3940282848,-0.2976731731,-1.006971653
3850,New Order,Blue Monday '88 - (7'' Version) [2015 Remastered Version],3PQEaRs2JEwtk79IqbQYt1,-0.0349059525,0.6603377145,1.163869956,1.681997057,-0.8063266421,0.05180509944,0.3599528388
3851,Kip Moore,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,1.423994106,-0.2050780683,0.5923929149,-0.398628982,-0.6874430667,0.5633881835,-1.501084378
3852,Michael Bolton,When a Man Loves a Woman,3ascnOSOR5MX901ylGuhcl,1.76066335,-0.6733509918,-1.065756379,-0.398628982,-0.8430034899,-0.5467192706,1.50144846
3853,Lorde,Supercut - El-P Remix,4qT0DUcwUHzbxXcitzRzwn,-0.483798278,1.158248165,-0.5678786535,-0.3982064794,-0.4319698515,-0.1758268881,0.04026834416
3854,Avril Lavigne,Slipped Away,5AZhrTm9YUCOiA3Vl2hQji,0.3017632917,-0.8333936366,0.05122147439,-0.3986122413,-0.4509406348,0.8385594949,1.374231869
3855,Cañaman,Mi Niña,22Kk5FBOwKq0ojHyXIQjrb,-0.5960213594,1.235305735,-0.009389726948,-0.398628982,-0.1410845074,0.7083617071,1.111013568
3856,Krimer,Got Dam!,0tdz0hw2IECG3iM6aj5J2G,-0.8204675222,0.09722470515,1.484243449,-0.2467671964,4.607934915,1.283758839,1.012130668
3857,Waterparks,We Need to Talk,2vkvNXE7VWDuXGqJs7CCt2,-0.483798278,1.176030681,0.1075033042,-0.398628982,-0.3497631238,0.575380085,-0.8652361427
3858,Hikaru Utada,Automatic,3PDuPLArSTzKH2W2hKYjh0,-0.7082444408,0.7196127681,1.181187442,-0.3978876095,-0.3750575015,0.8863129599,-0.8362988951
3859,Suprême NTM,Laisse pas traîner ton fils,19wTIVLYwubMX8XZppB6lH,-0.5960213594,-0.2287880897,0.4928173698,-0.3984017872,-0.6728987995,0.4149884023,1.891581572
3860,UB40,Light My Fire,2pcEb3qZ85Zdegn1cowQNu,-1.044913685,1.502043476,-0.08731841438,-0.3978477508,-0.7045167717,0.02546574434,-0.3276337195
3861,Ozzy Osbourne,See You on the Other Side,1Hs2MG2LBJaSPk7X0fzmfk,-0.2593521153,-1.307594066,0.4148886824,-0.3981387196,-0.5331473625,0.2173361685,-0.3137518881
3862,Smith & Thell,Forgive Me Friend,5jnZUl6PwWB0Maze4kDJfC,1.648440268,-0.1576580254,1.293751102,-0.3986228836,1.054074841,0.7976585451,0.2734428749
